date,origin,destination,vessel_type,vessel_variant,estimated_charter_rate_usd_day,one_way_voyage_days,one_way_bunker_cost_usd,one_way_cost_usd_mt,commercial_voyage_days,commercial_bunker_cost_usd,estimated_spot_freight_usd_mt,estimated_freight_rate_usd_mt,estimated_freight_rate_inr_mt,calibration_status,methodology,data_type
2024-05-10,MAPUTO_MZ,PARADIP,PANAMAX,Standard,14441.44,14.53,250998.7,8.01,27.61,434759.31,14.05,14.05,1173.76,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,MAPUTO_MZ,PARADIP,SUPRAMAX,Standard,12378.38,14.53,204206.08,9.08,27.61,353814.15,16.01,16.01,1337.66,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,MAPUTO_MZ,VIZAG,HANDYSIZE,Standard,9283.78,15.05,156075.85,10.81,27.97,269737.64,18.89,18.89,1577.78,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,MAPUTO_MZ,VIZAG,PANAMAX,Kamsarmax,15472.97,14.6,253843.17,7.53,27.14,438500.66,13.1,13.1,1094.02,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,MAPUTO_MZ,VIZAG,PANAMAX,Standard,14441.44,14.6,239360.8,7.86,27.14,413554.77,13.65,13.65,1140.25,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,MAPUTO_MZ,VIZAG,SUPRAMAX,Standard,12378.38,14.6,194821.85,8.91,27.14,336657.03,15.55,15.55,1299.14,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,DHAMRA,HANDYSIZE,Standard,9283.78,20.06,236831.26,14.78,38.44,410499.81,26.32,26.32,2199.19,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,DHAMRA,PANAMAX,Kamsarmax,15472.97,19.36,386386.58,10.21,37.16,669132.02,18.1,18.1,1512.44,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,DHAMRA,PANAMAX,Standard,14441.44,19.36,363918.21,10.62,37.16,630430.26,18.81,18.81,1571.76,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,DHAMRA,SUPRAMAX,Standard,12378.38,19.36,295881.06,12.11,37.16,512724.68,21.55,21.55,1800.54,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,GANGAVARAM,HANDYSIZE,Standard,9283.78,20.0,233724.79,14.67,38.16,404906.01,26.07,26.07,2177.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Kamsarmax,15472.97,19.31,381229.82,10.13,36.89,659909.44,17.93,17.93,1497.97,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Standard,14441.44,19.31,359092.48,10.54,36.89,621777.88,18.64,18.64,1556.84,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,GANGAVARAM,SUPRAMAX,Standard,12378.38,19.31,291981.17,12.02,36.89,505715.63,21.35,21.35,1783.32,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,GOPALPUR,HANDYSIZE,Standard,9283.78,20.98,236427.82,15.04,39.22,408541.79,26.49,26.49,2212.86,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,GOPALPUR,PANAMAX,Standard,14441.44,20.29,363055.48,10.8,37.94,627175.87,18.93,18.93,1581.43,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,GOPALPUR,SUPRAMAX,Standard,12378.38,20.29,295289.35,12.33,37.94,510189.75,21.7,21.7,1812.57,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,PARADIP,HANDYSIZE,Standard,9283.78,20.67,236694.09,14.96,38.97,409429.89,26.45,26.45,2209.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,PARADIP,PANAMAX,Kamsarmax,15472.97,19.98,385891.65,10.33,37.69,667112.42,18.19,18.19,1519.27,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,PARADIP,PANAMAX,Standard,14441.44,19.98,363547.42,10.74,37.69,628624.48,18.9,18.9,1578.86,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,PARADIP,SUPRAMAX,Standard,12378.38,19.98,295651.91,12.26,37.69,511329.6,21.66,21.66,1809.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,SANDHEADS,HANDYSIZE,Standard,9283.78,22.17,240986.67,15.52,40.61,415277.05,27.1,27.1,2264.13,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,SANDHEADS,PANAMAX,Kamsarmax,15472.97,21.47,392406.07,10.71,39.32,676167.97,18.63,18.63,1556.34,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,SANDHEADS,PANAMAX,Standard,14441.44,21.47,369854.95,11.14,39.32,637323.67,19.36,19.36,1617.21,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,SANDHEADS,SUPRAMAX,Standard,12378.38,21.47,300910.58,12.73,39.32,518531.49,22.2,22.2,1854.92,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,VIZAG,HANDYSIZE,Standard,9283.78,21.22,235687.52,15.08,39.37,406868.74,26.48,26.48,2212.28,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,VIZAG,PANAMAX,Kamsarmax,15472.97,20.53,383977.63,10.41,38.11,662657.26,18.21,18.21,1521.37,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,VIZAG,PANAMAX,Standard,14441.44,20.53,361840.29,10.83,38.11,624525.69,18.93,18.93,1581.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NEWCASTLE_AU,VIZAG,SUPRAMAX,Standard,12378.38,20.53,294336.43,12.37,38.11,508070.9,21.7,21.7,1812.41,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NORFOLK_US,PARADIP,HANDYSIZE,Standard,9283.78,36.34,438950.76,25.82,67.96,757817.0,45.74,45.74,3821.2,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NORFOLK_US,PARADIP,PANAMAX,Kamsarmax,15472.97,35.05,716503.51,17.65,65.56,1236591.34,31.18,31.18,2604.95,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NORFOLK_US,PARADIP,PANAMAX,Standard,14441.44,35.05,674711.52,18.3,65.56,1164604.65,32.31,32.31,2698.82,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NORFOLK_US,PARADIP,SUPRAMAX,Standard,12378.38,35.05,548472.74,21.05,65.56,946813.48,37.27,37.27,3113.29,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NORFOLK_US,VIZAG,HANDYSIZE,Standard,9283.78,36.38,431489.18,25.6,67.43,744137.11,45.16,45.16,3772.8,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NORFOLK_US,VIZAG,PANAMAX,Kamsarmax,15472.97,35.11,704038.05,17.5,65.08,1213961.32,30.79,30.79,2572.4,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NORFOLK_US,VIZAG,PANAMAX,Standard,14441.44,35.11,663073.62,18.15,65.08,1143400.1,31.9,31.9,2665.31,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,NORFOLK_US,VIZAG,SUPRAMAX,Standard,12378.38,35.11,539088.52,20.87,65.08,929656.36,36.81,36.81,3074.78,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,VOSTOCHNY_RU,PARADIP,HANDYSIZE,Standard,9283.78,20.01,228087.42,14.49,37.74,394604.91,25.62,25.62,2140.65,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,VOSTOCHNY_RU,PARADIP,PANAMAX,Kamsarmax,15472.97,19.34,371823.06,10.01,36.51,642879.27,17.63,17.63,1473.07,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,VOSTOCHNY_RU,PARADIP,PANAMAX,Standard,14441.44,19.34,350306.4,10.42,36.51,605816.81,18.33,18.33,1531.2,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,VOSTOCHNY_RU,PARADIP,SUPRAMAX,Standard,12378.38,19.34,284893.58,11.89,36.51,492798.37,20.99,20.99,1753.82,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,VOSTOCHNY_RU,VIZAG,HANDYSIZE,Standard,9283.78,20.38,224929.18,14.5,37.83,388337.51,25.46,25.46,2126.54,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,VOSTOCHNY_RU,VIZAG,PANAMAX,Kamsarmax,15472.97,19.73,366391.89,10.02,36.62,632365.82,17.52,17.52,1463.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,VOSTOCHNY_RU,VIZAG,PANAMAX,Standard,14441.44,19.73,345289.01,10.43,36.62,596016.1,18.21,18.21,1521.51,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-10,VOSTOCHNY_RU,VIZAG,SUPRAMAX,Standard,12378.38,19.73,280888.52,11.9,36.62,484906.86,20.86,20.86,1743.05,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,DHAMRA,HANDYSIZE,Standard,8966.22,9.79,103400.0,7.54,19.45,180642.67,13.44,13.44,1121.86,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,DHAMRA,PANAMAX,Kamsarmax,14943.69,9.49,168284.1,5.33,18.89,293420.0,9.43,9.43,786.82,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,DHAMRA,PANAMAX,Standard,13947.45,9.49,158643.08,5.59,18.89,276813.33,9.86,9.86,823.25,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,DHAMRA,SUPRAMAX,Standard,11954.96,9.49,129093.33,6.25,18.89,225406.67,11.13,11.13,928.74,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,GANGAVARAM,HANDYSIZE,Standard,8966.22,9.58,98400.0,7.32,18.89,171789.33,13.0,13.0,1085.6,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Kamsarmax,14943.69,9.3,160032.82,5.18,18.36,278870.0,9.13,9.13,762.41,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Standard,13947.45,9.3,150904.62,5.44,18.36,263146.67,9.56,9.56,798.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,GANGAVARAM,SUPRAMAX,Standard,11954.96,9.3,122826.67,6.08,18.36,214323.33,10.78,10.78,899.6,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,GOPALPUR,HANDYSIZE,Standard,8966.22,10.64,102146.67,7.74,20.1,177231.47,13.51,13.51,1128.2,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,GOPALPUR,PANAMAX,Standard,13947.45,10.35,156474.87,5.73,19.56,271325.33,9.92,9.92,827.82,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,GOPALPUR,SUPRAMAX,Standard,11954.96,10.35,127440.0,6.42,19.56,221056.0,11.2,11.2,934.82,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,PARADIP,HANDYSIZE,Standard,8966.22,10.42,103477.33,7.72,20.01,179949.33,13.57,13.57,1133.16,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,PARADIP,PANAMAX,Kamsarmax,14943.69,10.13,168142.11,5.45,19.46,292018.27,9.52,9.52,794.48,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,PARADIP,PANAMAX,Standard,13947.45,10.13,158603.65,5.71,19.46,275588.27,9.96,9.96,831.22,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,PARADIP,SUPRAMAX,Standard,11954.96,10.13,129132.8,6.4,19.46,224482.8,11.24,11.24,938.51,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,SANDHEADS,HANDYSIZE,Standard,8966.22,11.93,107946.67,8.28,21.68,186114.13,14.23,14.23,1188.21,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,SANDHEADS,PANAMAX,Kamsarmax,14943.69,11.63,174949.74,5.83,21.11,301597.33,9.96,9.96,831.65,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,SANDHEADS,PANAMAX,Standard,13947.45,11.63,165185.64,6.11,21.11,284778.67,10.42,10.42,869.67,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,SANDHEADS,SUPRAMAX,Standard,11954.96,11.63,134613.33,6.87,21.11,232082.67,11.79,11.79,984.19,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,VIZAG,HANDYSIZE,Standard,8966.22,10.8,100346.0,7.72,20.1,173735.33,13.41,13.41,1119.13,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,VIZAG,PANAMAX,Kamsarmax,14943.69,10.51,162757.22,5.45,19.58,281594.4,9.4,9.4,785.07,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,VIZAG,PANAMAX,Standard,13947.45,10.51,153629.02,5.72,19.58,265871.07,9.84,9.84,821.57,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,KALIMANTAN_ID,VIZAG,SUPRAMAX,Standard,11954.96,10.51,125161.87,6.42,19.58,216658.53,11.11,11.11,927.78,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,MAPUTO_MZ,PARADIP,HANDYSIZE,Standard,8966.22,15.01,162144.0,10.83,28.49,281002.67,19.11,19.11,1595.12,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,MAPUTO_MZ,PARADIP,PANAMAX,Kamsarmax,14943.69,14.53,264039.55,7.55,27.61,457201.6,13.24,13.24,1105.66,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,MAPUTO_MZ,PARADIP,PANAMAX,Standard,13947.45,14.53,248860.06,7.88,27.61,431054.93,13.8,13.8,1152.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,MAPUTO_MZ,PARADIP,SUPRAMAX,Standard,11954.96,14.53,202466.13,8.92,27.61,350799.47,15.72,15.72,1312.15,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,MAPUTO_MZ,VIZAG,HANDYSIZE,Standard,8966.22,15.05,154746.0,10.62,27.97,267439.33,18.54,18.54,1547.49,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,MAPUTO_MZ,VIZAG,PANAMAX,Kamsarmax,14943.69,14.6,251680.3,7.4,27.14,434764.4,12.86,12.86,1073.62,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,MAPUTO_MZ,VIZAG,PANAMAX,Standard,13947.45,14.6,237321.32,7.73,27.14,410031.07,13.41,13.41,1119.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,MAPUTO_MZ,VIZAG,SUPRAMAX,Standard,11954.96,14.6,193161.87,8.75,27.14,333788.53,15.26,15.26,1274.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,DHAMRA,HANDYSIZE,Standard,8966.22,20.06,234813.33,14.52,38.44,407002.13,25.83,25.83,2156.64,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,DHAMRA,PANAMAX,Kamsarmax,14943.69,19.36,383094.36,10.03,37.16,663430.67,17.77,17.77,1483.85,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,DHAMRA,PANAMAX,Standard,13947.45,19.36,360817.44,10.44,37.16,625058.67,18.48,18.48,1542.33,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,DHAMRA,SUPRAMAX,Standard,11954.96,19.36,293360.0,11.9,37.16,508356.0,21.15,21.15,1765.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,GANGAVARAM,HANDYSIZE,Standard,8966.22,20.0,231733.33,14.41,38.16,401456.0,25.58,25.58,2135.5,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Kamsarmax,14943.69,19.31,377981.54,9.96,36.89,654286.67,17.6,17.6,1469.63,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Standard,13947.45,19.31,356032.82,10.36,36.89,616480.0,18.3,18.3,1527.68,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,GANGAVARAM,SUPRAMAX,Standard,11954.96,19.31,289493.33,11.81,36.89,501406.67,20.95,20.95,1748.77,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,GOPALPUR,HANDYSIZE,Standard,8966.22,20.98,234413.33,14.76,39.22,405060.8,25.99,25.99,2169.7,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,GOPALPUR,PANAMAX,Standard,13947.45,20.29,359962.05,10.61,37.94,621832.0,18.59,18.59,1551.57,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,GOPALPUR,SUPRAMAX,Standard,11954.96,20.29,292773.33,12.11,37.94,505842.67,21.29,21.29,1777.19,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,PARADIP,HANDYSIZE,Standard,8966.22,20.67,234677.33,14.69,38.97,405941.33,25.95,25.95,2166.27,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,PARADIP,PANAMAX,Kamsarmax,14943.69,19.98,382603.65,10.15,37.69,661428.27,17.85,17.85,1490.38,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,PARADIP,PANAMAX,Standard,13947.45,19.98,360449.81,10.56,37.69,623268.27,18.56,18.56,1549.13,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,PARADIP,SUPRAMAX,Standard,11954.96,19.98,293132.8,12.04,37.69,506972.8,21.25,21.25,1774.09,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,SANDHEADS,HANDYSIZE,Standard,8966.22,22.17,238933.33,15.24,40.61,411738.67,26.59,26.59,2219.63,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,SANDHEADS,PANAMAX,Kamsarmax,14943.69,21.47,389062.56,10.52,39.32,670406.67,18.28,18.28,1526.41,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,SANDHEADS,PANAMAX,Standard,13947.45,21.47,366703.59,10.94,39.32,631893.33,19.0,19.0,1586.41,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,SANDHEADS,SUPRAMAX,Standard,11954.96,21.47,298346.67,12.5,39.32,514113.33,21.78,21.78,1818.41,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,VIZAG,HANDYSIZE,Standard,8966.22,21.22,233679.33,14.81,39.37,403402.0,25.98,25.98,2169.03,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,VIZAG,PANAMAX,Kamsarmax,14943.69,20.53,380705.94,10.23,38.11,657011.07,17.88,17.88,1492.29,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,VIZAG,PANAMAX,Standard,13947.45,20.53,358757.22,10.64,38.11,619204.4,18.58,18.58,1551.16,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NEWCASTLE_AU,VIZAG,SUPRAMAX,Standard,11954.96,20.53,291828.53,12.15,38.11,503741.87,21.29,21.29,1776.94,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NORFOLK_US,PARADIP,HANDYSIZE,Standard,8966.22,36.34,435210.67,25.35,67.96,751360.0,44.86,44.86,3745.32,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NORFOLK_US,PARADIP,PANAMAX,Kamsarmax,14943.69,35.05,710398.52,17.33,65.56,1226054.93,30.59,30.59,2554.03,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NORFOLK_US,PARADIP,PANAMAX,Standard,13947.45,35.05,668962.63,17.97,65.56,1154681.6,31.7,31.7,2646.43,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
2024-05-13,NORFOLK_US,PARADIP,SUPRAMAX,Standard,11954.96,35.05,543799.47,20.66,65.56,938746.13,36.55,36.55,3051.24,CALIBRATED_TO_PUBLIC_FIXTURES,SYNTHETIC_VOYAGE_ESTIMATION,DERIVED
