date,origin,destination,vessel_type,vessel_variant,freight_rate_usd_mt,bdi,bdi_lag_1,bdi_lag_7,bdi_rolling_mean_7,bdi_rolling_std_7,bdi_rolling_mean_30,bunker_vlsfo,bunker_vlsfo_lag_1,bunker_change_pct_7d,usd_inr,usd_inr_lag_1,usd_inr_change_pct_7d,day_of_week,month,bdi_momentum_14d,bunker_bdi_ratio
2024-12-23,KALIMANTAN_ID,SANDHEADS,SUPRAMAX,Standard,10.01,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,KALIMANTAN_ID,VIZAG,HANDYSIZE,Standard,11.4,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,KALIMANTAN_ID,VIZAG,PANAMAX,Kamsarmax,8.05,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,KALIMANTAN_ID,VIZAG,PANAMAX,Standard,8.45,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,KALIMANTAN_ID,VIZAG,SUPRAMAX,Standard,9.46,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,MAPUTO_MZ,PARADIP,HANDYSIZE,Standard,16.15,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,MAPUTO_MZ,PARADIP,PANAMAX,Kamsarmax,11.25,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,MAPUTO_MZ,PARADIP,PANAMAX,Standard,11.75,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,MAPUTO_MZ,PARADIP,SUPRAMAX,Standard,13.3,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,MAPUTO_MZ,VIZAG,HANDYSIZE,Standard,15.66,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,MAPUTO_MZ,VIZAG,PANAMAX,Kamsarmax,10.92,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,MAPUTO_MZ,VIZAG,PANAMAX,Standard,11.41,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,MAPUTO_MZ,VIZAG,SUPRAMAX,Standard,12.91,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,DHAMRA,HANDYSIZE,Standard,21.75,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,DHAMRA,PANAMAX,Kamsarmax,15.03,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,DHAMRA,PANAMAX,Standard,15.65,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,DHAMRA,SUPRAMAX,Standard,17.82,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,GANGAVARAM,HANDYSIZE,Standard,21.54,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Kamsarmax,14.89,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Standard,15.5,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,GANGAVARAM,SUPRAMAX,Standard,17.65,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,GOPALPUR,HANDYSIZE,Standard,21.86,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,GOPALPUR,PANAMAX,Standard,15.73,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,GOPALPUR,SUPRAMAX,Standard,17.91,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,PARADIP,HANDYSIZE,Standard,21.83,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,PARADIP,PANAMAX,Kamsarmax,15.09,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,PARADIP,PANAMAX,Standard,15.71,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,PARADIP,SUPRAMAX,Standard,17.89,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,SANDHEADS,HANDYSIZE,Standard,22.34,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,SANDHEADS,PANAMAX,Kamsarmax,15.42,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,SANDHEADS,PANAMAX,Standard,16.06,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,SANDHEADS,SUPRAMAX,Standard,18.31,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,VIZAG,HANDYSIZE,Standard,21.85,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,VIZAG,PANAMAX,Kamsarmax,15.09,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,VIZAG,PANAMAX,Standard,15.72,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NEWCASTLE_AU,VIZAG,SUPRAMAX,Standard,17.9,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NORFOLK_US,PARADIP,HANDYSIZE,Standard,37.55,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NORFOLK_US,PARADIP,PANAMAX,Kamsarmax,25.68,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NORFOLK_US,PARADIP,PANAMAX,Standard,26.64,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NORFOLK_US,PARADIP,SUPRAMAX,Standard,30.58,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NORFOLK_US,VIZAG,HANDYSIZE,Standard,37.06,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NORFOLK_US,VIZAG,PANAMAX,Kamsarmax,25.35,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NORFOLK_US,VIZAG,PANAMAX,Standard,26.3,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,NORFOLK_US,VIZAG,SUPRAMAX,Standard,30.19,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,VOSTOCHNY_RU,PARADIP,HANDYSIZE,Standard,21.16,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,VOSTOCHNY_RU,PARADIP,PANAMAX,Kamsarmax,14.64,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,VOSTOCHNY_RU,PARADIP,PANAMAX,Standard,15.24,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,VOSTOCHNY_RU,PARADIP,SUPRAMAX,Standard,17.35,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,VOSTOCHNY_RU,VIZAG,HANDYSIZE,Standard,21.01,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,VOSTOCHNY_RU,VIZAG,PANAMAX,Kamsarmax,14.53,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,VOSTOCHNY_RU,VIZAG,PANAMAX,Standard,15.13,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-23,VOSTOCHNY_RU,VIZAG,SUPRAMAX,Standard,17.23,,,,,,,573.5,572.0,-0.0017406440382942145,85.1,85.02,0.003064592173502856,0,12,,
2024-12-24,KALIMANTAN_ID,DHAMRA,HANDYSIZE,Standard,11.42,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,DHAMRA,PANAMAX,Kamsarmax,8.06,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,DHAMRA,PANAMAX,Standard,8.46,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,DHAMRA,SUPRAMAX,Standard,9.47,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,GANGAVARAM,HANDYSIZE,Standard,11.05,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Kamsarmax,7.82,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Standard,8.21,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,GANGAVARAM,SUPRAMAX,Standard,9.18,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,GOPALPUR,HANDYSIZE,Standard,11.46,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,GOPALPUR,PANAMAX,Standard,8.49,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,GOPALPUR,SUPRAMAX,Standard,9.51,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,PARADIP,HANDYSIZE,Standard,11.51,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,PARADIP,PANAMAX,Kamsarmax,8.13,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,PARADIP,PANAMAX,Standard,8.53,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,PARADIP,SUPRAMAX,Standard,9.55,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,SANDHEADS,HANDYSIZE,Standard,12.03,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,SANDHEADS,PANAMAX,Kamsarmax,8.48,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,SANDHEADS,PANAMAX,Standard,8.89,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,SANDHEADS,SUPRAMAX,Standard,9.98,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,VIZAG,HANDYSIZE,Standard,11.36,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,VIZAG,PANAMAX,Kamsarmax,8.02,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,VIZAG,PANAMAX,Standard,8.42,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,KALIMANTAN_ID,VIZAG,SUPRAMAX,Standard,9.43,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,MAPUTO_MZ,PARADIP,HANDYSIZE,Standard,16.09,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,MAPUTO_MZ,PARADIP,PANAMAX,Kamsarmax,11.22,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,MAPUTO_MZ,PARADIP,PANAMAX,Standard,11.72,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,MAPUTO_MZ,PARADIP,SUPRAMAX,Standard,13.25,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,MAPUTO_MZ,VIZAG,HANDYSIZE,Standard,15.61,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,MAPUTO_MZ,VIZAG,PANAMAX,Kamsarmax,10.89,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,MAPUTO_MZ,VIZAG,PANAMAX,Standard,11.38,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,MAPUTO_MZ,VIZAG,SUPRAMAX,Standard,12.86,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,DHAMRA,HANDYSIZE,Standard,21.68,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,DHAMRA,PANAMAX,Kamsarmax,14.98,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,DHAMRA,PANAMAX,Standard,15.6,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,DHAMRA,SUPRAMAX,Standard,17.76,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,GANGAVARAM,HANDYSIZE,Standard,21.46,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Kamsarmax,14.84,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,GANGAVARAM,PANAMAX,Standard,15.45,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,GANGAVARAM,SUPRAMAX,Standard,17.59,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,GOPALPUR,HANDYSIZE,Standard,21.78,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,GOPALPUR,PANAMAX,Standard,15.67,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,GOPALPUR,SUPRAMAX,Standard,17.85,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,PARADIP,HANDYSIZE,Standard,21.76,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,PARADIP,PANAMAX,Kamsarmax,15.04,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,PARADIP,PANAMAX,Standard,15.66,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,PARADIP,SUPRAMAX,Standard,17.83,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,SANDHEADS,HANDYSIZE,Standard,22.26,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,SANDHEADS,PANAMAX,Kamsarmax,15.37,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,SANDHEADS,PANAMAX,Standard,16.0,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,SANDHEADS,SUPRAMAX,Standard,18.24,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,VIZAG,HANDYSIZE,Standard,21.77,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,VIZAG,PANAMAX,Kamsarmax,15.04,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,VIZAG,PANAMAX,Standard,15.66,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NEWCASTLE_AU,VIZAG,SUPRAMAX,Standard,17.84,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NORFOLK_US,PARADIP,HANDYSIZE,Standard,37.42,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NORFOLK_US,PARADIP,PANAMAX,Kamsarmax,25.59,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NORFOLK_US,PARADIP,PANAMAX,Standard,26.55,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NORFOLK_US,PARADIP,SUPRAMAX,Standard,30.48,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NORFOLK_US,VIZAG,HANDYSIZE,Standard,36.93,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NORFOLK_US,VIZAG,PANAMAX,Kamsarmax,25.26,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NORFOLK_US,VIZAG,PANAMAX,Standard,26.21,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,NORFOLK_US,VIZAG,SUPRAMAX,Standard,30.09,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,VOSTOCHNY_RU,PARADIP,HANDYSIZE,Standard,21.09,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,VOSTOCHNY_RU,PARADIP,PANAMAX,Kamsarmax,14.59,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,VOSTOCHNY_RU,PARADIP,PANAMAX,Standard,15.19,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,VOSTOCHNY_RU,PARADIP,SUPRAMAX,Standard,17.29,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,VOSTOCHNY_RU,VIZAG,HANDYSIZE,Standard,20.94,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,VOSTOCHNY_RU,VIZAG,PANAMAX,Kamsarmax,14.48,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,VOSTOCHNY_RU,VIZAG,PANAMAX,Standard,15.09,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-24,VOSTOCHNY_RU,VIZAG,SUPRAMAX,Standard,17.17,,,,,,,574.0,573.5,-0.0026064291920069316,85.14,85.1,0.00424628450106157,1,12,,
2024-12-25,KALIMANTAN_ID,DHAMRA,HANDYSIZE,Standard,12.88,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,DHAMRA,PANAMAX,Kamsarmax,9.05,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,DHAMRA,PANAMAX,Standard,9.47,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,DHAMRA,SUPRAMAX,Standard,10.68,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,GANGAVARAM,HANDYSIZE,Standard,12.47,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Kamsarmax,8.77,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,GANGAVARAM,PANAMAX,Standard,9.19,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,GANGAVARAM,SUPRAMAX,Standard,10.35,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,GOPALPUR,HANDYSIZE,Standard,12.96,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,GOPALPUR,PANAMAX,Standard,9.53,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,GOPALPUR,SUPRAMAX,Standard,10.76,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,PARADIP,HANDYSIZE,Standard,13.02,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,PARADIP,PANAMAX,Kamsarmax,9.14,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,PARADIP,PANAMAX,Standard,9.57,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,PARADIP,SUPRAMAX,Standard,10.8,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,SANDHEADS,HANDYSIZE,Standard,13.66,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,SANDHEADS,PANAMAX,Kamsarmax,9.57,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,SANDHEADS,PANAMAX,Standard,10.01,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,SANDHEADS,SUPRAMAX,Standard,11.33,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,VIZAG,HANDYSIZE,Standard,12.87,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,VIZAG,PANAMAX,Kamsarmax,9.04,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,VIZAG,PANAMAX,Standard,9.46,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,KALIMANTAN_ID,VIZAG,SUPRAMAX,Standard,10.68,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,MAPUTO_MZ,PARADIP,HANDYSIZE,Standard,18.23,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,MAPUTO_MZ,PARADIP,PANAMAX,Kamsarmax,12.65,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,MAPUTO_MZ,PARADIP,PANAMAX,Standard,13.19,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,MAPUTO_MZ,PARADIP,SUPRAMAX,Standard,15.02,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,MAPUTO_MZ,VIZAG,HANDYSIZE,Standard,17.7,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,MAPUTO_MZ,VIZAG,PANAMAX,Kamsarmax,12.3,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
2024-12-25,MAPUTO_MZ,VIZAG,PANAMAX,Standard,12.82,,,,,,,574.0,574.0,-0.0060606060606061,85.14,85.14,0.0029449876310518874,2,12,,
