date,origin,destination,vessel_type,freight_rate_usd_mt,bdi,bdi_lag_1,bdi_lag_7,bdi_rolling_mean_7,bdi_rolling_std_7,bdi_rolling_mean_30,bunker_vlsfo,bunker_vlsfo_lag_1,bunker_change_pct_7d,usd_inr,usd_inr_lag_1,usd_inr_change_pct_7d,bdi_momentum_14d,bunker_bdi_ratio,day_of_week,month
2024-06-07,KALIMANTAN_ID,PARADIP,PANAMAX,9.33,,12.0600004196167,12.079999923706056,12.095714296613421,0.09623883184387635,12.756206907075027,606.5,599.0,-3.697749196141479,83.38,83.47,0.37277537277537554,-5.263151191770802,49.66832331329537,4,6
2024-06-07,KALIMANTAN_ID,VIZAG,CAPESIZE,5.87,,12.0600004196167,12.079999923706056,12.095714296613421,0.09623883184387635,12.756206907075027,606.5,599.0,-3.697749196141479,83.38,83.47,0.37277537277537554,-5.263151191770802,49.66832331329537,4,6
2024-06-07,KALIMANTAN_ID,VIZAG,PANAMAX,9.22,,12.0600004196167,12.079999923706056,12.095714296613421,0.09623883184387635,12.756206907075027,606.5,599.0,-3.697749196141479,83.38,83.47,0.37277537277537554,-5.263151191770802,49.66832331329537,4,6
2024-06-07,NEWCASTLE_AU,HALDIA,PANAMAX,17.7,,12.0600004196167,12.079999923706056,12.095714296613421,0.09623883184387635,12.756206907075027,606.5,599.0,-3.697749196141479,83.38,83.47,0.37277537277537554,-5.263151191770802,49.66832331329537,4,6
2024-06-07,NEWCASTLE_AU,PARADIP,CAPESIZE,11.07,,12.0600004196167,12.079999923706056,12.095714296613421,0.09623883184387635,12.756206907075027,606.5,599.0,-3.697749196141479,83.38,83.47,0.37277537277537554,-5.263151191770802,49.66832331329537,4,6
2024-06-07,NEWCASTLE_AU,PARADIP,PANAMAX,17.28,,12.0600004196167,12.079999923706056,12.095714296613421,0.09623883184387635,12.756206907075027,606.5,599.0,-3.697749196141479,83.38,83.47,0.37277537277537554,-5.263151191770802,49.66832331329537,4,6
2024-06-07,NEWCASTLE_AU,VIZAG,CAPESIZE,11.08,,12.0600004196167,12.079999923706056,12.095714296613421,0.09623883184387635,12.756206907075027,606.5,599.0,-3.697749196141479,83.38,83.47,0.37277537277537554,-5.263151191770802,49.66832331329537,4,6
2024-06-07,NEWCASTLE_AU,VIZAG,PANAMAX,17.3,,12.0600004196167,12.079999923706056,12.095714296613421,0.09623883184387635,12.756206907075027,606.5,599.0,-3.697749196141479,83.38,83.47,0.37277537277537554,-5.263151191770802,49.66832331329537,4,6
2024-06-10,KALIMANTAN_ID,HALDIA,PANAMAX,9.63,,11.84000015258789,12.15999984741211,12.061428615025111,0.13692193806025266,12.722413819411706,606.5,606.5,-3.5003977724741446,83.5,83.38,0.060002400096000434,-7.716288207367314,51.22466150200481,0,6
2024-06-10,KALIMANTAN_ID,PARADIP,CAPESIZE,5.87,,11.84000015258789,12.15999984741211,12.061428615025111,0.13692193806025266,12.722413819411706,606.5,606.5,-3.5003977724741446,83.5,83.38,0.060002400096000434,-7.716288207367314,51.22466150200481,0,6
2024-06-10,KALIMANTAN_ID,PARADIP,PANAMAX,9.22,,11.84000015258789,12.15999984741211,12.061428615025111,0.13692193806025266,12.722413819411706,606.5,606.5,-3.5003977724741446,83.5,83.38,0.060002400096000434,-7.716288207367314,51.22466150200481,0,6
2024-06-10,KALIMANTAN_ID,VIZAG,CAPESIZE,5.8,,11.84000015258789,12.15999984741211,12.061428615025111,0.13692193806025266,12.722413819411706,606.5,606.5,-3.5003977724741446,83.5,83.38,0.060002400096000434,-7.716288207367314,51.22466150200481,0,6
2024-06-10,KALIMANTAN_ID,VIZAG,PANAMAX,9.11,,11.84000015258789,12.15999984741211,12.061428615025111,0.13692193806025266,12.722413819411706,606.5,606.5,-3.5003977724741446,83.5,83.38,0.060002400096000434,-7.716288207367314,51.22466150200481,0,6
2024-06-10,NEWCASTLE_AU,HALDIA,PANAMAX,17.48,,11.84000015258789,12.15999984741211,12.061428615025111,0.13692193806025266,12.722413819411706,606.5,606.5,-3.5003977724741446,83.5,83.38,0.060002400096000434,-7.716288207367314,51.22466150200481,0,6
2024-06-10,NEWCASTLE_AU,PARADIP,CAPESIZE,10.93,,11.84000015258789,12.15999984741211,12.061428615025111,0.13692193806025266,12.722413819411706,606.5,606.5,-3.5003977724741446,83.5,83.38,0.060002400096000434,-7.716288207367314,51.22466150200481,0,6
2024-06-10,NEWCASTLE_AU,PARADIP,PANAMAX,17.07,,11.84000015258789,12.15999984741211,12.061428615025111,0.13692193806025266,12.722413819411706,606.5,606.5,-3.5003977724741446,83.5,83.38,0.060002400096000434,-7.716288207367314,51.22466150200481,0,6
2024-06-10,NEWCASTLE_AU,VIZAG,CAPESIZE,10.94,,11.84000015258789,12.15999984741211,12.061428615025111,0.13692193806025266,12.722413819411706,606.5,606.5,-3.5003977724741446,83.5,83.38,0.060002400096000434,-7.716288207367314,51.22466150200481,0,6
2024-06-10,NEWCASTLE_AU,VIZAG,PANAMAX,17.08,,11.84000015258789,12.15999984741211,12.061428615025111,0.13692193806025266,12.722413819411706,606.5,606.5,-3.5003977724741446,83.5,83.38,0.060002400096000434,-7.716288207367314,51.22466150200481,0,6
2024-06-11,KALIMANTAN_ID,HALDIA,PANAMAX,9.65,,11.460000038146973,11.9399995803833,11.96142864227295,0.25641300867655725,12.683103462745404,611.5,606.5,-3.269537480063796,83.5,83.5,0.264169068203649,-7.431341419947092,52.92321099311865,1,6
2024-06-11,KALIMANTAN_ID,PARADIP,CAPESIZE,5.88,,11.460000038146973,11.9399995803833,11.96142864227295,0.25641300867655725,12.683103462745404,611.5,606.5,-3.269537480063796,83.5,83.5,0.264169068203649,-7.431341419947092,52.92321099311865,1,6
2024-06-11,KALIMANTAN_ID,PARADIP,PANAMAX,9.24,,11.460000038146973,11.9399995803833,11.96142864227295,0.25641300867655725,12.683103462745404,611.5,606.5,-3.269537480063796,83.5,83.5,0.264169068203649,-7.431341419947092,52.92321099311865,1,6
2024-06-11,KALIMANTAN_ID,VIZAG,CAPESIZE,5.81,,11.460000038146973,11.9399995803833,11.96142864227295,0.25641300867655725,12.683103462745404,611.5,606.5,-3.269537480063796,83.5,83.5,0.264169068203649,-7.431341419947092,52.92321099311865,1,6
2024-06-11,KALIMANTAN_ID,VIZAG,PANAMAX,9.13,,11.460000038146973,11.9399995803833,11.96142864227295,0.25641300867655725,12.683103462745404,611.5,606.5,-3.269537480063796,83.5,83.5,0.264169068203649,-7.431341419947092,52.92321099311865,1,6
2024-06-11,NEWCASTLE_AU,HALDIA,PANAMAX,17.53,,11.460000038146973,11.9399995803833,11.96142864227295,0.25641300867655725,12.683103462745404,611.5,606.5,-3.269537480063796,83.5,83.5,0.264169068203649,-7.431341419947092,52.92321099311865,1,6
2024-06-11,NEWCASTLE_AU,PARADIP,CAPESIZE,10.96,,11.460000038146973,11.9399995803833,11.96142864227295,0.25641300867655725,12.683103462745404,611.5,606.5,-3.269537480063796,83.5,83.5,0.264169068203649,-7.431341419947092,52.92321099311865,1,6
2024-06-11,NEWCASTLE_AU,PARADIP,PANAMAX,17.11,,11.460000038146973,11.9399995803833,11.96142864227295,0.25641300867655725,12.683103462745404,611.5,606.5,-3.269537480063796,83.5,83.5,0.264169068203649,-7.431341419947092,52.92321099311865,1,6
2024-06-11,NEWCASTLE_AU,VIZAG,CAPESIZE,10.97,,11.460000038146973,11.9399995803833,11.96142864227295,0.25641300867655725,12.683103462745404,611.5,606.5,-3.269537480063796,83.5,83.5,0.264169068203649,-7.431341419947092,52.92321099311865,1,6
2024-06-11,NEWCASTLE_AU,VIZAG,PANAMAX,17.13,,11.460000038146973,11.9399995803833,11.96142864227295,0.25641300867655725,12.683103462745404,611.5,606.5,-3.269537480063796,83.5,83.5,0.264169068203649,-7.431341419947092,52.92321099311865,1,6
2024-06-12,KALIMANTAN_ID,HALDIA,PANAMAX,9.84,,11.420000076293944,12.119999885559082,11.887142998831612,0.3287711908824376,12.638620705440127,615.5,611.5,-1.29136400322841,83.57,83.5,0.08390267289942847,-5.930809280617732,53.54640944962638,2,6
2024-06-12,KALIMANTAN_ID,PARADIP,CAPESIZE,6.0,,11.420000076293944,12.119999885559082,11.887142998831612,0.3287711908824376,12.638620705440127,615.5,611.5,-1.29136400322841,83.57,83.5,0.08390267289942847,-5.930809280617732,53.54640944962638,2,6
2024-06-12,KALIMANTAN_ID,PARADIP,PANAMAX,9.42,,11.420000076293944,12.119999885559082,11.887142998831612,0.3287711908824376,12.638620705440127,615.5,611.5,-1.29136400322841,83.57,83.5,0.08390267289942847,-5.930809280617732,53.54640944962638,2,6
2024-06-12,KALIMANTAN_ID,VIZAG,CAPESIZE,5.92,,11.420000076293944,12.119999885559082,11.887142998831612,0.3287711908824376,12.638620705440127,615.5,611.5,-1.29136400322841,83.57,83.5,0.08390267289942847,-5.930809280617732,53.54640944962638,2,6
2024-06-12,KALIMANTAN_ID,VIZAG,PANAMAX,9.31,,11.420000076293944,12.119999885559082,11.887142998831612,0.3287711908824376,12.638620705440127,615.5,611.5,-1.29136400322841,83.57,83.5,0.08390267289942847,-5.930809280617732,53.54640944962638,2,6
2024-06-12,NEWCASTLE_AU,HALDIA,PANAMAX,17.89,,11.420000076293944,12.119999885559082,11.887142998831612,0.3287711908824376,12.638620705440127,615.5,611.5,-1.29136400322841,83.57,83.5,0.08390267289942847,-5.930809280617732,53.54640944962638,2,6
2024-06-12,NEWCASTLE_AU,PARADIP,CAPESIZE,11.19,,11.420000076293944,12.119999885559082,11.887142998831612,0.3287711908824376,12.638620705440127,615.5,611.5,-1.29136400322841,83.57,83.5,0.08390267289942847,-5.930809280617732,53.54640944962638,2,6
2024-06-12,NEWCASTLE_AU,PARADIP,PANAMAX,17.46,,11.420000076293944,12.119999885559082,11.887142998831612,0.3287711908824376,12.638620705440127,615.5,611.5,-1.29136400322841,83.57,83.5,0.08390267289942847,-5.930809280617732,53.54640944962638,2,6
2024-06-12,NEWCASTLE_AU,VIZAG,CAPESIZE,11.19,,11.420000076293944,12.119999885559082,11.887142998831612,0.3287711908824376,12.638620705440127,615.5,611.5,-1.29136400322841,83.57,83.5,0.08390267289942847,-5.930809280617732,53.54640944962638,2,6
2024-06-12,NEWCASTLE_AU,VIZAG,PANAMAX,17.48,,11.420000076293944,12.119999885559082,11.887142998831612,0.3287711908824376,12.638620705440127,615.5,611.5,-1.29136400322841,83.57,83.5,0.08390267289942847,-5.930809280617732,53.54640944962638,2,6
2024-06-13,KALIMANTAN_ID,HALDIA,PANAMAX,9.91,,11.9399995803833,12.25,11.861428669520787,0.31424138204017543,12.61275863647461,616.5,615.5,0.0,83.52,83.57,0.5171999037767532,-1.3223206284477242,51.549415546984555,3,6
2024-06-13,KALIMANTAN_ID,PARADIP,CAPESIZE,6.03,,11.9399995803833,12.25,11.861428669520787,0.31424138204017543,12.61275863647461,616.5,615.5,0.0,83.52,83.57,0.5171999037767532,-1.3223206284477242,51.549415546984555,3,6
2024-06-13,KALIMANTAN_ID,PARADIP,PANAMAX,9.48,,11.9399995803833,12.25,11.861428669520787,0.31424138204017543,12.61275863647461,616.5,615.5,0.0,83.52,83.57,0.5171999037767532,-1.3223206284477242,51.549415546984555,3,6
2024-06-13,KALIMANTAN_ID,VIZAG,CAPESIZE,5.96,,11.9399995803833,12.25,11.861428669520787,0.31424138204017543,12.61275863647461,616.5,615.5,0.0,83.52,83.57,0.5171999037767532,-1.3223206284477242,51.549415546984555,3,6
2024-06-13,KALIMANTAN_ID,VIZAG,PANAMAX,9.36,,11.9399995803833,12.25,11.861428669520787,0.31424138204017543,12.61275863647461,616.5,615.5,0.0,83.52,83.57,0.5171999037767532,-1.3223206284477242,51.549415546984555,3,6
2024-06-13,NEWCASTLE_AU,HALDIA,PANAMAX,18.01,,11.9399995803833,12.25,11.861428669520787,0.31424138204017543,12.61275863647461,616.5,615.5,0.0,83.52,83.57,0.5171999037767532,-1.3223206284477242,51.549415546984555,3,6
2024-06-13,NEWCASTLE_AU,PARADIP,CAPESIZE,11.26,,11.9399995803833,12.25,11.861428669520787,0.31424138204017543,12.61275863647461,616.5,615.5,0.0,83.52,83.57,0.5171999037767532,-1.3223206284477242,51.549415546984555,3,6
2024-06-13,NEWCASTLE_AU,PARADIP,PANAMAX,17.58,,11.9399995803833,12.25,11.861428669520787,0.31424138204017543,12.61275863647461,616.5,615.5,0.0,83.52,83.57,0.5171999037767532,-1.3223206284477242,51.549415546984555,3,6
2024-06-13,NEWCASTLE_AU,VIZAG,CAPESIZE,11.27,,11.9399995803833,12.25,11.861428669520787,0.31424138204017543,12.61275863647461,616.5,615.5,0.0,83.52,83.57,0.5171999037767532,-1.3223206284477242,51.549415546984555,3,6
2024-06-13,NEWCASTLE_AU,VIZAG,PANAMAX,17.6,,11.9399995803833,12.25,11.861428669520787,0.31424138204017543,12.61275863647461,616.5,615.5,0.0,83.52,83.57,0.5171999037767532,-1.3223206284477242,51.549415546984555,3,6
2024-06-14,KALIMANTAN_ID,HALDIA,PANAMAX,9.8,,12.119999885559082,12.0600004196167,11.842857224600655,0.29038565794683613,12.566551734661234,616.5,616.5,1.6488046166529264,83.54,83.52,0.0,-1.1419277382470532,50.866337113959595,4,6
2024-06-14,KALIMANTAN_ID,PARADIP,CAPESIZE,5.97,,12.119999885559082,12.0600004196167,11.842857224600655,0.29038565794683613,12.566551734661234,616.5,616.5,1.6488046166529264,83.54,83.52,0.0,-1.1419277382470532,50.866337113959595,4,6
2024-06-14,KALIMANTAN_ID,PARADIP,PANAMAX,9.37,,12.119999885559082,12.0600004196167,11.842857224600655,0.29038565794683613,12.566551734661234,616.5,616.5,1.6488046166529264,83.54,83.52,0.0,-1.1419277382470532,50.866337113959595,4,6
2024-06-14,KALIMANTAN_ID,VIZAG,CAPESIZE,5.89,,12.119999885559082,12.0600004196167,11.842857224600655,0.29038565794683613,12.566551734661234,616.5,616.5,1.6488046166529264,83.54,83.52,0.0,-1.1419277382470532,50.866337113959595,4,6
2024-06-14,KALIMANTAN_ID,VIZAG,PANAMAX,9.26,,12.119999885559082,12.0600004196167,11.842857224600655,0.29038565794683613,12.566551734661234,616.5,616.5,1.6488046166529264,83.54,83.52,0.0,-1.1419277382470532,50.866337113959595,4,6
2024-06-14,NEWCASTLE_AU,HALDIA,PANAMAX,17.8,,12.119999885559082,12.0600004196167,11.842857224600655,0.29038565794683613,12.566551734661234,616.5,616.5,1.6488046166529264,83.54,83.52,0.0,-1.1419277382470532,50.866337113959595,4,6
2024-06-14,NEWCASTLE_AU,PARADIP,CAPESIZE,11.13,,12.119999885559082,12.0600004196167,11.842857224600655,0.29038565794683613,12.566551734661234,616.5,616.5,1.6488046166529264,83.54,83.52,0.0,-1.1419277382470532,50.866337113959595,4,6
2024-06-14,NEWCASTLE_AU,PARADIP,PANAMAX,17.38,,12.119999885559082,12.0600004196167,11.842857224600655,0.29038565794683613,12.566551734661234,616.5,616.5,1.6488046166529264,83.54,83.52,0.0,-1.1419277382470532,50.866337113959595,4,6
2024-06-14,NEWCASTLE_AU,VIZAG,CAPESIZE,11.14,,12.119999885559082,12.0600004196167,11.842857224600655,0.29038565794683613,12.566551734661234,616.5,616.5,1.6488046166529264,83.54,83.52,0.0,-1.1419277382470532,50.866337113959595,4,6
2024-06-14,NEWCASTLE_AU,VIZAG,PANAMAX,17.4,,12.119999885559082,12.0600004196167,11.842857224600655,0.29038565794683613,12.566551734661234,616.5,616.5,1.6488046166529264,83.54,83.52,0.0,-1.1419277382470532,50.866337113959595,4,6
2024-06-17,KALIMANTAN_ID,HALDIA,PANAMAX,9.86,,11.770000457763672,12.0600004196167,11.801428658621651,0.2744951853936982,12.508620722540494,618.0,616.5,3.1799163179916317,83.52,83.54,0.20391027947703214,,52.378927444590474,0,6
2024-06-17,KALIMANTAN_ID,PARADIP,CAPESIZE,6.01,,11.770000457763672,12.0600004196167,11.801428658621651,0.2744951853936982,12.508620722540494,618.0,616.5,3.1799163179916317,83.52,83.54,0.20391027947703214,,52.378927444590474,0,6
2024-06-17,KALIMANTAN_ID,PARADIP,PANAMAX,9.44,,11.770000457763672,12.0600004196167,11.801428658621651,0.2744951853936982,12.508620722540494,618.0,616.5,3.1799163179916317,83.52,83.54,0.20391027947703214,,52.378927444590474,0,6
2024-06-17,KALIMANTAN_ID,VIZAG,CAPESIZE,5.94,,11.770000457763672,12.0600004196167,11.801428658621651,0.2744951853936982,12.508620722540494,618.0,616.5,3.1799163179916317,83.52,83.54,0.20391027947703214,,52.378927444590474,0,6
2024-06-17,KALIMANTAN_ID,VIZAG,PANAMAX,9.33,,11.770000457763672,12.0600004196167,11.801428658621651,0.2744951853936982,12.508620722540494,618.0,616.5,3.1799163179916317,83.52,83.54,0.20391027947703214,,52.378927444590474,0,6
2024-06-17,NEWCASTLE_AU,HALDIA,PANAMAX,17.94,,11.770000457763672,12.0600004196167,11.801428658621651,0.2744951853936982,12.508620722540494,618.0,616.5,3.1799163179916317,83.52,83.54,0.20391027947703214,,52.378927444590474,0,6
2024-06-17,NEWCASTLE_AU,PARADIP,CAPESIZE,11.22,,11.770000457763672,12.0600004196167,11.801428658621651,0.2744951853936982,12.508620722540494,618.0,616.5,3.1799163179916317,83.52,83.54,0.20391027947703214,,52.378927444590474,0,6
2024-06-17,NEWCASTLE_AU,PARADIP,PANAMAX,17.51,,11.770000457763672,12.0600004196167,11.801428658621651,0.2744951853936982,12.508620722540494,618.0,616.5,3.1799163179916317,83.52,83.54,0.20391027947703214,,52.378927444590474,0,6
2024-06-17,NEWCASTLE_AU,VIZAG,CAPESIZE,11.22,,11.770000457763672,12.0600004196167,11.801428658621651,0.2744951853936982,12.508620722540494,618.0,616.5,3.1799163179916317,83.52,83.54,0.20391027947703214,,52.378927444590474,0,6
2024-06-17,NEWCASTLE_AU,VIZAG,PANAMAX,17.53,,11.770000457763672,12.0600004196167,11.801428658621651,0.2744951853936982,12.508620722540494,618.0,616.5,3.1799163179916317,83.52,83.54,0.20391027947703214,,52.378927444590474,0,6
2024-06-18,KALIMANTAN_ID,HALDIA,PANAMAX,9.88,,11.960000038146973,11.84000015258789,11.787142889840263,0.26106914324200253,12.4531034929999,624.0,618.0,3.1719532554257093,83.42,83.52,0.059901761111773276,-0.33333301544189453,51.67224063786458,1,6
2024-06-18,KALIMANTAN_ID,PARADIP,CAPESIZE,6.02,,11.960000038146973,11.84000015258789,11.787142889840263,0.26106914324200253,12.4531034929999,624.0,618.0,3.1719532554257093,83.42,83.52,0.059901761111773276,-0.33333301544189453,51.67224063786458,1,6
2024-06-18,KALIMANTAN_ID,PARADIP,PANAMAX,9.45,,11.960000038146973,11.84000015258789,11.787142889840263,0.26106914324200253,12.4531034929999,624.0,618.0,3.1719532554257093,83.42,83.52,0.059901761111773276,-0.33333301544189453,51.67224063786458,1,6
2024-06-18,KALIMANTAN_ID,VIZAG,CAPESIZE,5.94,,11.960000038146973,11.84000015258789,11.787142889840263,0.26106914324200253,12.4531034929999,624.0,618.0,3.1719532554257093,83.42,83.52,0.059901761111773276,-0.33333301544189453,51.67224063786458,1,6
2024-06-18,KALIMANTAN_ID,VIZAG,PANAMAX,9.34,,11.960000038146973,11.84000015258789,11.787142889840263,0.26106914324200253,12.4531034929999,624.0,618.0,3.1719532554257093,83.42,83.52,0.059901761111773276,-0.33333301544189453,51.67224063786458,1,6
2024-06-18,NEWCASTLE_AU,HALDIA,PANAMAX,17.97,,11.960000038146973,11.84000015258789,11.787142889840263,0.26106914324200253,12.4531034929999,624.0,618.0,3.1719532554257093,83.42,83.52,0.059901761111773276,-0.33333301544189453,51.67224063786458,1,6
2024-06-18,NEWCASTLE_AU,PARADIP,CAPESIZE,11.24,,11.960000038146973,11.84000015258789,11.787142889840263,0.26106914324200253,12.4531034929999,624.0,618.0,3.1719532554257093,83.42,83.52,0.059901761111773276,-0.33333301544189453,51.67224063786458,1,6
2024-06-18,NEWCASTLE_AU,PARADIP,PANAMAX,17.54,,11.960000038146973,11.84000015258789,11.787142889840263,0.26106914324200253,12.4531034929999,624.0,618.0,3.1719532554257093,83.42,83.52,0.059901761111773276,-0.33333301544189453,51.67224063786458,1,6
2024-06-18,NEWCASTLE_AU,VIZAG,CAPESIZE,11.24,,11.960000038146973,11.84000015258789,11.787142889840263,0.26106914324200253,12.4531034929999,624.0,618.0,3.1719532554257093,83.42,83.52,0.059901761111773276,-0.33333301544189453,51.67224063786458,1,6
2024-06-18,NEWCASTLE_AU,VIZAG,PANAMAX,17.56,,11.960000038146973,11.84000015258789,11.787142889840263,0.26106914324200253,12.4531034929999,624.0,618.0,3.1719532554257093,83.42,83.52,0.059901761111773276,-0.33333301544189453,51.67224063786458,1,6
2024-06-19,KALIMANTAN_ID,HALDIA,PANAMAX,10.34,,11.869999885559082,11.460000038146973,11.791428565979004,0.2623246740502099,12.358965544865049,626.5,624.0,2.8854080791426218,83.42,83.42,0.04797313504438265,-1.7384109227920255,52.56950345544248,2,6
2024-06-19,KALIMANTAN_ID,PARADIP,CAPESIZE,6.3,,11.869999885559082,11.460000038146973,11.791428565979004,0.2623246740502099,12.358965544865049,626.5,624.0,2.8854080791426218,83.42,83.42,0.04797313504438265,-1.7384109227920255,52.56950345544248,2,6
2024-06-19,KALIMANTAN_ID,PARADIP,PANAMAX,9.89,,11.869999885559082,11.460000038146973,11.791428565979004,0.2623246740502099,12.358965544865049,626.5,624.0,2.8854080791426218,83.42,83.42,0.04797313504438265,-1.7384109227920255,52.56950345544248,2,6
2024-06-19,KALIMANTAN_ID,VIZAG,CAPESIZE,6.23,,11.869999885559082,11.460000038146973,11.791428565979004,0.2623246740502099,12.358965544865049,626.5,624.0,2.8854080791426218,83.42,83.42,0.04797313504438265,-1.7384109227920255,52.56950345544248,2,6
2024-06-19,KALIMANTAN_ID,VIZAG,PANAMAX,9.78,,11.869999885559082,11.460000038146973,11.791428565979004,0.2623246740502099,12.358965544865049,626.5,624.0,2.8854080791426218,83.42,83.42,0.04797313504438265,-1.7384109227920255,52.56950345544248,2,6
2024-06-19,NEWCASTLE_AU,HALDIA,PANAMAX,18.85,,11.869999885559082,11.460000038146973,11.791428565979004,0.2623246740502099,12.358965544865049,626.5,624.0,2.8854080791426218,83.42,83.42,0.04797313504438265,-1.7384109227920255,52.56950345544248,2,6
2024-06-19,NEWCASTLE_AU,PARADIP,CAPESIZE,11.79,,11.869999885559082,11.460000038146973,11.791428565979004,0.2623246740502099,12.358965544865049,626.5,624.0,2.8854080791426218,83.42,83.42,0.04797313504438265,-1.7384109227920255,52.56950345544248,2,6
2024-06-19,NEWCASTLE_AU,PARADIP,PANAMAX,18.4,,11.869999885559082,11.460000038146973,11.791428565979004,0.2623246740502099,12.358965544865049,626.5,624.0,2.8854080791426218,83.42,83.42,0.04797313504438265,-1.7384109227920255,52.56950345544248,2,6
2024-06-19,NEWCASTLE_AU,VIZAG,CAPESIZE,11.8,,11.869999885559082,11.460000038146973,11.791428565979004,0.2623246740502099,12.358965544865049,626.5,624.0,2.8854080791426218,83.42,83.42,0.04797313504438265,-1.7384109227920255,52.56950345544248,2,6
2024-06-19,NEWCASTLE_AU,VIZAG,PANAMAX,18.42,,11.869999885559082,11.460000038146973,11.791428565979004,0.2623246740502099,12.358965544865049,626.5,624.0,2.8854080791426218,83.42,83.42,0.04797313504438265,-1.7384109227920255,52.56950345544248,2,6
2024-06-20,KALIMANTAN_ID,HALDIA,PANAMAX,9.91,,,11.420000076293944,11.84666665395101,0.23863489286169923,12.302857160568237,627.0,626.5,3.297609233305853,83.62,83.42,-0.0958083832335309,,,3,6
2024-06-20,KALIMANTAN_ID,PARADIP,CAPESIZE,6.04,,,11.420000076293944,11.84666665395101,0.23863489286169923,12.302857160568237,627.0,626.5,3.297609233305853,83.62,83.42,-0.0958083832335309,,,3,6
2024-06-20,KALIMANTAN_ID,PARADIP,PANAMAX,9.48,,,11.420000076293944,11.84666665395101,0.23863489286169923,12.302857160568237,627.0,626.5,3.297609233305853,83.62,83.42,-0.0958083832335309,,,3,6
2024-06-20,KALIMANTAN_ID,VIZAG,CAPESIZE,5.96,,,11.420000076293944,11.84666665395101,0.23863489286169923,12.302857160568237,627.0,626.5,3.297609233305853,83.62,83.42,-0.0958083832335309,,,3,6
2024-06-20,KALIMANTAN_ID,VIZAG,PANAMAX,9.36,,,11.420000076293944,11.84666665395101,0.23863489286169923,12.302857160568237,627.0,626.5,3.297609233305853,83.62,83.42,-0.0958083832335309,,,3,6
2024-06-20,NEWCASTLE_AU,HALDIA,PANAMAX,18.03,,,11.420000076293944,11.84666665395101,0.23863489286169923,12.302857160568237,627.0,626.5,3.297609233305853,83.62,83.42,-0.0958083832335309,,,3,6
2024-06-20,NEWCASTLE_AU,PARADIP,CAPESIZE,11.28,,,11.420000076293944,11.84666665395101,0.23863489286169923,12.302857160568237,627.0,626.5,3.297609233305853,83.62,83.42,-0.0958083832335309,,,3,6
2024-06-20,NEWCASTLE_AU,PARADIP,PANAMAX,17.6,,,11.420000076293944,11.84666665395101,0.23863489286169923,12.302857160568237,627.0,626.5,3.297609233305853,83.62,83.42,-0.0958083832335309,,,3,6
2024-06-20,NEWCASTLE_AU,VIZAG,CAPESIZE,11.28,,,11.420000076293944,11.84666665395101,0.23863489286169923,12.302857160568237,627.0,626.5,3.297609233305853,83.62,83.42,-0.0958083832335309,,,3,6
2024-06-20,NEWCASTLE_AU,VIZAG,PANAMAX,17.62,,,11.420000076293944,11.84666665395101,0.23863489286169923,12.302857160568237,627.0,626.5,3.297609233305853,83.62,83.42,-0.0958083832335309,,,3,6
2024-06-21,KALIMANTAN_ID,HALDIA,PANAMAX,9.87,,11.920000076293944,11.9399995803833,11.929999987284342,0.11523872277307616,12.240714311599731,628.5,627.0,2.5347506132461164,83.53,83.62,0.14371257485030484,-0.16750004013580724,52.60067080426908,4,6
2024-06-21,KALIMANTAN_ID,PARADIP,CAPESIZE,6.02,,11.920000076293944,11.9399995803833,11.929999987284342,0.11523872277307616,12.240714311599731,628.5,627.0,2.5347506132461164,83.53,83.62,0.14371257485030484,-0.16750004013580724,52.60067080426908,4,6
2024-06-21,KALIMANTAN_ID,PARADIP,PANAMAX,9.45,,11.920000076293944,11.9399995803833,11.929999987284342,0.11523872277307616,12.240714311599731,628.5,627.0,2.5347506132461164,83.53,83.62,0.14371257485030484,-0.16750004013580724,52.60067080426908,4,6
2024-06-21,KALIMANTAN_ID,VIZAG,CAPESIZE,5.94,,11.920000076293944,11.9399995803833,11.929999987284342,0.11523872277307616,12.240714311599731,628.5,627.0,2.5347506132461164,83.53,83.62,0.14371257485030484,-0.16750004013580724,52.60067080426908,4,6
2024-06-21,KALIMANTAN_ID,VIZAG,PANAMAX,9.33,,11.920000076293944,11.9399995803833,11.929999987284342,0.11523872277307616,12.240714311599731,628.5,627.0,2.5347506132461164,83.53,83.62,0.14371257485030484,-0.16750004013580724,52.60067080426908,4,6
2024-06-21,NEWCASTLE_AU,HALDIA,PANAMAX,17.97,,11.920000076293944,11.9399995803833,11.929999987284342,0.11523872277307616,12.240714311599731,628.5,627.0,2.5347506132461164,83.53,83.62,0.14371257485030484,-0.16750004013580724,52.60067080426908,4,6
2024-06-21,NEWCASTLE_AU,PARADIP,CAPESIZE,11.24,,11.920000076293944,11.9399995803833,11.929999987284342,0.11523872277307616,12.240714311599731,628.5,627.0,2.5347506132461164,83.53,83.62,0.14371257485030484,-0.16750004013580724,52.60067080426908,4,6
2024-06-21,NEWCASTLE_AU,PARADIP,PANAMAX,17.55,,11.920000076293944,11.9399995803833,11.929999987284342,0.11523872277307616,12.240714311599731,628.5,627.0,2.5347506132461164,83.53,83.62,0.14371257485030484,-0.16750004013580724,52.60067080426908,4,6
